"chr" "pos" "mkr"
"7656" 6 18.35875564 "Chr6_50629482"
"7657" 6 18.35876506 "Chr6_50629508"
"7658" 6 18.41027853 "Chr6_50771571"
"7659" 6 18.41028396 "Chr6_50771586"
"7660" 6 18.41353694 "Chr6_50780557"
"7661" 6 18.4135402 "Chr6_50780566"
"7662" 6 18.41354673 "Chr6_50780584"
"7663" 6 18.48270479 "Chr6_50971307"
"7664" 6 18.48271059 "Chr6_50971323"
"7665" 6 18.60808336 "Chr6_51317074"
"7666" 6 18.60808844 "Chr6_51317088"
"7667" 6 18.60809569 "Chr6_51317108"
"7668" 6 18.6080975 "Chr6_51317113"
"7669" 6 18.61161264 "Chr6_51326807"
"7670" 6 18.83197617 "Chr6_51934522"
"7671" 6 18.83197798 "Chr6_51934527"
"7672" 6 18.83198922 "Chr6_51934558"
"7673" 6 18.84086446 "Chr6_51959034"
"7674" 6 19.05404759 "Chr6_52546947"
"7675" 6 19.1288533 "Chr6_52753245"
"7676" 6 19.12887107 "Chr6_52753294"
"7677" 6 19.28702088 "Chr6_53189437"
"7678" 6 19.28702233 "Chr6_53189441"
"7679" 6 19.33818659 "Chr6_53330541"
"7680" 6 19.33819312 "Chr6_53330559"
"7681" 6 19.33819566 "Chr6_53330566"
"7682" 6 19.47884228 "Chr6_53718439"
"7683" 6 20.97475641 "Chr6_57843847"
"7684" 6 21.03283928 "Chr6_58004027"
"7685" 6 21.08316048 "Chr6_58142802"
"7686" 6 21.10553931 "Chr6_58204518"
"7687" 6 21.3389811 "Chr6_58848300"
"7688" 6 21.5692087 "Chr6_59483218"
"7689" 6 21.85474738 "Chr6_60270672"
"7690" 6 21.85475427 "Chr6_60270691"
"7691" 6 22.16532827 "Chr6_61127187"
"7692" 6 22.29957773 "Chr6_61497418"
"7693" 6 22.50656675 "Chr6_62068249"
"7694" 6 22.50657038 "Chr6_62068259"
"7695" 6 22.67033302 "Chr6_62519881"
"7696" 6 22.67033592 "Chr6_62519889"
"7697" 6 23.2951985 "Chr6_64243125"
"7698" 6 23.47577863 "Chr6_64741126"
"7699" 6 23.47579024 "Chr6_64741158"
"7700" 6 23.56522944 "Chr6_64987812"
"7701" 6 23.57359957 "Chr6_65010895"
"7702" 6 23.57360573 "Chr6_65010912"
"7703" 6 23.57765391 "Chr6_65022076"
"7704" 6 23.66229687 "Chr6_65255503"
"7705" 6 24.04863605 "Chr6_66320943"
"7706" 6 24.0486375 "Chr6_66320947"
"7707" 6 24.04864113 "Chr6_66320957"
"7708" 6 24.04864258 "Chr6_66320961"
"7709" 6 24.0486433 "Chr6_66320963"
"7710" 6 24.04865055 "Chr6_66320983"
"7711" 6 24.11436745 "Chr6_66502216"
"7712" 6 24.33897605 "Chr6_67121638"
"7713" 6 24.37300373 "Chr6_67215479"
"7714" 6 24.46436695 "Chr6_67467439"
"7715" 6 25.48470394 "Chr6_70281308"
"7716" 6 25.52622822 "Chr6_70395823"
"7717" 6 25.64050294 "Chr6_70710968"
"7718" 6 25.96156399 "Chr6_71596385"
"7719" 6 25.96157559 "Chr6_71596417"
"7720" 6 26.01092318 "Chr6_71732507"
"7721" 6 26.63002824 "Chr6_73439865"
"7722" 6 26.63815759 "Chr6_73462284"
"7723" 6 26.76911419 "Chr6_73823434"
"7724" 6 26.82090287 "Chr6_73966256"
"7725" 6 26.82175936 "Chr6_73968618"
"7726" 6 26.84049433 "Chr6_74020285"
"7727" 6 26.84246801 "Chr6_74025728"
"7728" 6 26.84248288 "Chr6_74025769"
"7729" 6 26.84429375 "Chr6_74030763"
"7730" 6 26.84429557 "Chr6_74030768"
"7731" 6 26.84430028 "Chr6_74030781"
"7732" 6 26.84430608 "Chr6_74030797"
"7733" 6 26.84430826 "Chr6_74030803"
"7734" 6 26.86725929 "Chr6_74094097"
"7735" 6 26.98791378 "Chr6_74426836"
"7736" 6 27.07573211 "Chr6_74669020"
"7737" 6 27.13101853 "Chr6_74821488"
"7738" 6 27.1310189 "Chr6_74821489"
"7739" 6 27.28126054 "Chr6_75235823"
"7740" 6 27.28126127 "Chr6_75235825"
"7741" 6 27.28126308 "Chr6_75235830"
"7742" 6 27.28127432 "Chr6_75235861"
"7743" 6 27.28128193 "Chr6_75235882"
"7744" 6 27.29210766 "Chr6_75265737"
"7745" 6 27.33658757 "Chr6_75388403"
"7746" 6 27.33659918 "Chr6_75388435"
"7747" 6 27.3366659 "Chr6_75388619"
"7748" 6 27.53422814 "Chr6_75933453"
"7749" 6 27.66402729 "Chr6_76291411"
"7750" 6 27.66404469 "Chr6_76291459"
"7751" 6 27.66404542 "Chr6_76291461"
"7752" 6 27.97987327 "Chr6_77162446"
"7753" 6 28.00112077 "Chr6_77221042"
"7754" 6 28.00447636 "Chr6_77230296"
"7755" 6 28.00477189 "Chr6_77231111"
"7756" 6 28.11974065 "Chr6_77548170"
"7757" 6 28.11974536 "Chr6_77548183"
"7758" 6 28.33041596 "Chr6_78129167"
"7759" 6 28.38829685 "Chr6_78288790"
"7760" 6 28.38829867 "Chr6_78288795"
"7761" 6 28.46610135 "Chr6_78503358"
"7762" 6 28.5253123 "Chr6_78666649"
"7763" 6 28.52531955 "Chr6_78666669"
"7764" 6 28.56344799 "Chr6_78771819"
"7765" 6 28.7134815 "Chr6_79185579"
"7766" 6 28.75861266 "Chr6_79310041"
"7767" 6 28.76816925 "Chr6_79336396"
"7768" 6 28.8189361 "Chr6_79476400"
"7769" 6 28.81894117 "Chr6_79476414"
"7770" 6 28.97274872 "Chr6_79900582"
"7771" 6 29.02344668 "Chr6_80040396"
"7772" 6 29.02345393 "Chr6_80040416"
"7773" 6 29.10539073 "Chr6_80266380"
"7774" 6 29.2936165 "Chr6_80785466"
"7775" 6 29.29362955 "Chr6_80785502"
"7776" 6 29.29363499 "Chr6_80785517"
"7777" 6 29.30670454 "Chr6_80821560"
"7778" 6 29.30670962 "Chr6_80821574"
"7779" 6 29.84587187 "Chr6_82308467"
"7780" 6 29.90434998 "Chr6_82469737"
"7781" 6 29.95057731 "Chr6_82597222"
"7782" 6 30.2864847 "Chr6_83523582"
"7783" 6 30.34770124 "Chr6_83692404"
"7784" 6 30.36477835 "Chr6_83739499"
"7785" 6 30.57974443 "Chr6_84332329"
"7786" 6 30.57974842 "Chr6_84332340"
"7787" 6 30.57976329 "Chr6_84332381"
"7788" 6 30.80245114 "Chr6_84946506"
"7789" 6 31.03127001 "Chr6_85577539"
"7790" 6 31.03128923 "Chr6_85577592"
"7791" 6 31.2711492 "Chr6_86239074"
"7792" 6 31.27115682 "Chr6_86239095"
"7793" 6 31.38844374 "Chr6_86562547"
"7794" 6 31.61828626 "Chr6_87196403"
"7795" 6 31.61829061 "Chr6_87196415"
"7796" 6 31.66715484 "Chr6_87331172"
"7797" 6 31.66716137 "Chr6_87331190"
"7798" 6 31.66716246 "Chr6_87331193"
"7799" 6 31.99930486 "Chr6_88247170"
"7800" 6 31.99931211 "Chr6_88247190"
"7801" 6 32.01567271 "Chr6_88292309"
"7802" 6 32.32210825 "Chr6_89137392"
"7803" 6 32.32211151 "Chr6_89137401"
"7804" 6 32.32321203 "Chr6_89140436"
"7805" 6 32.42860934 "Chr6_89431099"
"7806" 6 32.45431222 "Chr6_89501982"
"7807" 6 32.58403522 "Chr6_89859730"
"7808" 6 32.65808054 "Chr6_90063931"
"7809" 6 32.65809649 "Chr6_90063975"
"7810" 6 32.65809686 "Chr6_90063976"
"7811" 6 32.67009671 "Chr6_90097069"
"7812" 6 32.67009852 "Chr6_90097074"
"7813" 6 32.67011774 "Chr6_90097127"
"7814" 6 32.74217995 "Chr6_90295859"
"7815" 6 32.74218865 "Chr6_90295883"
"7816" 6 32.75175503 "Chr6_90322265"
"7817" 6 32.75175756 "Chr6_90322272"
"7818" 6 32.75176409 "Chr6_90322290"
"7819" 6 32.79675094 "Chr6_90446354"
"7820" 6 32.79675891 "Chr6_90446376"
"7821" 6 32.94717425 "Chr6_90861189"
"7822" 6 32.94718005 "Chr6_90861205"
"7823" 6 33.32069625 "Chr6_91891282"
"7824" 6 33.38890791 "Chr6_92079395"
"7825" 6 33.56682866 "Chr6_92570062"
"7826" 6 33.56685984 "Chr6_92570148"
"7827" 6 33.849886 "Chr6_93350673"
"7828" 6 33.88508637 "Chr6_93447748"
"7829" 6 34.54960107 "Chr6_95280336"
"7830" 6 34.85963877 "Chr6_96135353"
"7831" 6 35.07023395 "Chr6_96716129"
"7832" 6 35.15162466 "Chr6_96940587"
"7833" 6 35.1794082 "Chr6_97017208"
"7834" 6 35.1794227 "Chr6_97017248"
"7835" 6 35.17942633 "Chr6_97017258"
"7836" 6 35.18240952 "Chr6_97025485"
"7837" 6 35.62288601 "Chr6_98240224"
"7838" 6 35.71661924 "Chr6_98498720"
"7839" 6 35.71663012 "Chr6_98498750"
"7840" 6 35.71663121 "Chr6_98498753"
"7841" 6 35.71663266 "Chr6_98498757"
"7842" 6 35.84183318 "Chr6_98844033"
"7843" 6 35.8903707 "Chr6_98977889"
"7844" 6 35.90020178 "Chr6_99005001"
"7845" 6 35.9901102 "Chr6_99252949"
"7846" 6 35.99012181 "Chr6_99252981"
"7847" 6 36.44055702 "Chr6_100495184"
"7848" 6 36.44055883 "Chr6_100495189"
"7849" 6 36.48448976 "Chr6_100616341"
"7850" 6 37.23303751 "Chr6_102680674"
"7851" 6 37.23995756 "Chr6_102699758"
"7852" 6 37.38369579 "Chr6_103096157"
"7853" 6 37.47688837 "Chr6_103353162"
"7854" 6 37.47689019 "Chr6_103353167"
"7855" 6 37.53819593 "Chr6_103522235"
"7856" 6 37.88667283 "Chr6_104483259"
"7857" 6 37.886675 "Chr6_104483265"
"7858" 6 38.05032379 "Chr6_104934573"
"7859" 6 38.05032778 "Chr6_104934584"
"7860" 6 38.19926802 "Chr6_105345329"
"7861" 6 38.19927237 "Chr6_105345341"
"7862" 6 38.19927563 "Chr6_105345350"
"7863" 6 38.22644056 "Chr6_105420265"
"7864" 6 38.4132293 "Chr6_105935388"
"7865" 6 38.43393614 "Chr6_105992493"
"7866" 6 38.48751177 "Chr6_106140243"
"7867" 6 38.51968361 "Chr6_106228966"
"7868" 6 38.5196905 "Chr6_106228985"
"7869" 6 38.51970392 "Chr6_106229022"
"7870" 6 38.61115343 "Chr6_106481220"
"7871" 6 38.61116286 "Chr6_106481246"
"7872" 6 38.68766704 "Chr6_106692228"
"7873" 6 38.83327453 "Chr6_107093782"
"7874" 6 38.83327598 "Chr6_107093786"
"7875" 6 38.88702312 "Chr6_107242009"
"7876" 6 38.96693366 "Chr6_107462385"
"7877" 6 38.97179589 "Chr6_107475794"
"7878" 6 39.00633305 "Chr6_107571040"
"7879" 6 39.04186012 "Chr6_107669016"
"7880" 6 39.32044866 "Chr6_108437303"
"7881" 6 39.77426629 "Chr6_109688834"
"7882" 6 39.77428515 "Chr6_109688886"
"7883" 6 39.92336173 "Chr6_110100007"
"7884" 6 40.22919315 "Chr6_110943424"
"7885" 6 40.40421919 "Chr6_111426108"
"7886" 6 40.63186682 "Chr6_112053911"
"7887" 6 40.63186973 "Chr6_112053919"
"7888" 6 40.63247528 "Chr6_112055589"
"7889" 6 41.17126876 "Chr6_113541465"
"7890" 6 41.17362935 "Chr6_113547975"
"7891" 6 41.1736366 "Chr6_113547995"
"7892" 6 41.27794861 "Chr6_113835665"
"7893" 6 41.32011109 "Chr6_113951940"
"7894" 6 41.32011363 "Chr6_113951947"
"7895" 6 41.42743567 "Chr6_114247918"
"7896" 6 41.43089714 "Chr6_114257464"
"7897" 6 41.46057423 "Chr6_114339307"
"7898" 6 41.67771669 "Chr6_114938139"
"7899" 6 41.67773482 "Chr6_114938189"
"7900" 6 41.7389956 "Chr6_115107133"
"7901" 6 41.7439601 "Chr6_115120824"
"7902" 6 41.74396409 "Chr6_115120835"
"7903" 6 41.74408629 "Chr6_115121172"
"7904" 6 41.74409317 "Chr6_115121191"
"7905" 6 41.76888156 "Chr6_115189552"
"7906" 6 41.97882222 "Chr6_115768523"
"7907" 6 41.99642403 "Chr6_115817065"
"7908" 6 42.08100463 "Chr6_116050320"
"7909" 6 42.12478688 "Chr6_116171062"
"7910" 6 42.12478906 "Chr6_116171068"
"7911" 6 42.12504796 "Chr6_116171782"
"7912" 6 42.15381055 "Chr6_116251103"
"7913" 6 42.16015368 "Chr6_116268596"
"7914" 6 42.43623078 "Chr6_117029957"
"7915" 6 42.6401068 "Chr6_117592203"
"7916" 6 42.82439788 "Chr6_118100438"
"7917" 6 43.13344711 "Chr6_118952729"
"7918" 6 43.13345726 "Chr6_118952757"
"7919" 6 43.29228587 "Chr6_119390772"
"7920" 6 43.41884256 "Chr6_119739788"
"7921" 6 43.43774143 "Chr6_119791907"
"7922" 6 43.52850669 "Chr6_120042218"
"7923" 6 43.52862636 "Chr6_120042548"
"7924" 6 43.97720718 "Chr6_121279637"
"7925" 6 44.25234367 "Chr6_122038404"
"7926" 6 44.25343295 "Chr6_122041408"
"7927" 6 44.43142767 "Chr6_122532279"
"7928" 6 44.57513001 "Chr6_122928579"
"7929" 6 44.57668162 "Chr6_122932858"
"7930" 6 44.61260358 "Chr6_123031923"
"7931" 6 44.61261155 "Chr6_123031945"
"7932" 6 44.61262352 "Chr6_123031978"
"7933" 6 44.87772985 "Chr6_123763084"
"7934" 6 44.87774182 "Chr6_123763117"
"7935" 6 44.9935609 "Chr6_124082521"
"7936" 6 45.31942362 "Chr6_124981180"
"7937" 6 45.4508226 "Chr6_125343550"
"7938" 6 45.49674752 "Chr6_125470201"
"7939" 6 45.49676057 "Chr6_125470237"
"7940" 6 45.54184387 "Chr6_125594567"
"7941" 6 45.54184859 "Chr6_125594580"
"7942" 6 45.54184895 "Chr6_125594581"
"7943" 6 45.54186491 "Chr6_125594625"
"7944" 6 45.54208138 "Chr6_125595222"
"7945" 6 45.66144679 "Chr6_125924406"
"7946" 6 45.67198206 "Chr6_125953460"
"7947" 6 45.85593265 "Chr6_126460756"
"7948" 6 45.85594027 "Chr6_126460777"
"7949" 6 45.8792579 "Chr6_126525082"
"7950" 6 45.92324576 "Chr6_126646391"
"7951" 6 45.95171318 "Chr6_126724898"
"7952" 6 46.20054558 "Chr6_127411124"
"7953" 6 46.32284196 "Chr6_127748391"
"7954" 6 46.32284522 "Chr6_127748400"
"7955" 6 46.32285066 "Chr6_127748415"
"7956" 6 46.32286734 "Chr6_127748461"
"7957" 6 46.35304447 "Chr6_127831683"
"7958" 6 46.35305317 "Chr6_127831707"
"7959" 6 46.42949825 "Chr6_128042526"
"7960" 6 46.52395815 "Chr6_128303026"
"7961" 6 46.52396612 "Chr6_128303048"
"7962" 6 46.52396866 "Chr6_128303055"
"7963" 6 46.82941717 "Chr6_129145416"
"7964" 6 46.82984541 "Chr6_129146597"
"7965" 6 46.91146203 "Chr6_129371678"
"7966" 6 46.96571791 "Chr6_129521304"
"7967" 6 47.02243809 "Chr6_129677726"
"7968" 6 47.02244643 "Chr6_129677749"
"7969" 6 47.10896336 "Chr6_129916344"
"7970" 6 47.26982476 "Chr6_130359965"
"7971" 6 47.26982549 "Chr6_130359967"
"7972" 6 47.2701435 "Chr6_130360844"
"7973" 6 47.27015474 "Chr6_130360875"
"7974" 6 47.53383312 "Chr6_131088043"
"7975" 6 47.6513648 "Chr6_131412170"
"7976" 6 47.65136915 "Chr6_131412182"
"7977" 6 47.65277028 "Chr6_131416046"
"7978" 6 47.65277427 "Chr6_131416057"
"7979" 6 47.65278841 "Chr6_131416096"
"7980" 6 47.68940295 "Chr6_131517071"
"7981" 6 47.7630164 "Chr6_131720081"
"7982" 6 47.86382706 "Chr6_131998095"
"7983" 6 47.86383503 "Chr6_131998117"
"7984" 6 47.86384047 "Chr6_131998132"
"7985" 6 47.86384773 "Chr6_131998152"
"7986" 6 47.87405375 "Chr6_132026298"
"7987" 6 47.8740552 "Chr6_132026302"
"7988" 6 47.87405737 "Chr6_132026308"
"7989" 6 47.87405846 "Chr6_132026311"
"7990" 6 47.87407115 "Chr6_132026346"
"7991" 6 47.89249682 "Chr6_132077160"
"7992" 6 48.27455466 "Chr6_133130793"
"7993" 6 48.2745601 "Chr6_133130808"
"7994" 6 48.27459165 "Chr6_133130895"
"7995" 6 48.34010947 "Chr6_133311579"
"7996" 6 48.37272334 "Chr6_133401521"
"7997" 6 48.51061739 "Chr6_133781803"
"7998" 6 48.51948429 "Chr6_133806256"
"7999" 6 48.60405726 "Chr6_134039490"
"8000" 6 48.79664233 "Chr6_134570598"
"8001" 6 48.79666155 "Chr6_134570651"
"8002" 6 48.81664643 "Chr6_134625765"
"8003" 6 48.81665731 "Chr6_134625795"
"8004" 6 48.8252334 "Chr6_134649446"
"8005" 6 48.89536181 "Chr6_134842845"
"8006" 6 48.89536688 "Chr6_134842859"
"8007" 6 48.89536942 "Chr6_134842866"
"8008" 6 48.9670527 "Chr6_135040553"
"8009" 6 49.00416112 "Chr6_135142890"
"8010" 6 49.02201168 "Chr6_135192118"
"8011" 6 49.0926724 "Chr6_135386985"
"8012" 6 49.09267277 "Chr6_135386986"
"8013" 6 49.09267893 "Chr6_135387003"
"8014" 6 49.09267929 "Chr6_135387004"
"8015" 6 49.2801599 "Chr6_135904035"
"8016" 6 49.34389041 "Chr6_136079790"
"8017" 6 49.38458069 "Chr6_136192005"
"8018" 6 49.42999796 "Chr6_136317256"
"8019" 6 49.59363151 "Chr6_136768522"
"8020" 6 49.59363188 "Chr6_136768523"
"8021" 6 49.72085613 "Chr6_137119380"
"8022" 6 49.7297281 "Chr6_137143847"
"8023" 6 49.73929194 "Chr6_137170222"
"8024" 6 49.80694916 "Chr6_137356806"
"8025" 6 49.97465701 "Chr6_137819308"
"8026" 6 49.97467731 "Chr6_137819364"
"8027" 6 49.97519113 "Chr6_137820781"
"8028" 6 49.97519294 "Chr6_137820786"
"8029" 6 50.30673886 "Chr6_138735118"
"8030" 6 50.30674647 "Chr6_138735139"
"8031" 6 50.33642827 "Chr6_138816995"
"8032" 6 50.3407281 "Chr6_138828853"
"8033" 6 50.34074007 "Chr6_138828886"
"8034" 6 50.3407611 "Chr6_138828944"
"8035" 6 51.18114419 "Chr6_141146539"
"8036" 6 51.49667434 "Chr6_142016703"
"8037" 6 51.49668087 "Chr6_142016721"
"8038" 6 51.74627982 "Chr6_142705061"
"8039" 6 51.74628055 "Chr6_142705063"
"8040" 6 52.29399205 "Chr6_144215533"
"8041" 6 52.33128612 "Chr6_144318382"
"8042" 6 52.33336134 "Chr6_144324105"
"8043" 6 52.33337113 "Chr6_144324132"
"8044" 6 52.36472348 "Chr6_144410595"
"8045" 6 52.44802696 "Chr6_144640328"
"8046" 6 52.49005237 "Chr6_144756225"
"8047" 6 52.5606848 "Chr6_144951014"
"8048" 6 52.56069169 "Chr6_144951033"
"8049" 6 52.64236234 "Chr6_145176263"
"8050" 6 53.16268881 "Chr6_146611211"
"8051" 6 53.1762254 "Chr6_146648542"
"8052" 6 53.2213058 "Chr6_146772864"
"8053" 6 53.31233976 "Chr6_147023916"
"8054" 6 53.51879502 "Chr6_147593275"
"8055" 6 53.65408879 "Chr6_147966386"
"8056" 6 53.65409024 "Chr6_147966390"
"8057" 6 53.65409133 "Chr6_147966393"
"8058" 6 53.68920938 "Chr6_148063241"
"8059" 6 53.68921881 "Chr6_148063267"
"8060" 6 53.79805402 "Chr6_148363411"
"8061" 6 53.92569346 "Chr6_148715413"
"8062" 6 54.40271596 "Chr6_150030938"
"8063" 6 54.47997546 "Chr6_150244003"
"8064" 6 54.47998525 "Chr6_150244030"
"8065" 6 54.47998742 "Chr6_150244036"
"8066" 6 54.5666523 "Chr6_150483039"
"8067" 6 54.83175501 "Chr6_151214135"
"8068" 6 54.96894958 "Chr6_151592488"
"8069" 6 54.96895067 "Chr6_151592491"
"8070" 6 54.96922806 "Chr6_151593256"
"8071" 6 54.99978448 "Chr6_151677524"
"8072" 6 55.0005126 "Chr6_151679532"
"8073" 6 55.00051949 "Chr6_151679551"
"8074" 6 55.04085478 "Chr6_151790787"
"8075" 6 55.04085514 "Chr6_151790788"
"8076" 6 55.04095413 "Chr6_151791061"
"8077" 6 55.04095595 "Chr6_151791066"
"8078" 6 55.04095812 "Chr6_151791072"
"8079" 6 55.04096284 "Chr6_151791085"
"8080" 6 55.23831078 "Chr6_152335328"
"8081" 6 55.40235155 "Chr6_152787717"
"8082" 6 55.74480368 "Chr6_153732126"
"8083" 6 55.76742257 "Chr6_153794504"
"8084" 6 56.05970579 "Chr6_154600558"
"8085" 6 56.11532871 "Chr6_154753954"
"8086" 6 56.11678097 "Chr6_154757959"
"8087" 6 56.18110073 "Chr6_154935339"
"8088" 6 56.33280985 "Chr6_155353720"
"8089" 6 56.50877288 "Chr6_155838988"
"8090" 6 56.50877976 "Chr6_155839007"
"8091" 6 56.57917723 "Chr6_156033148"
"8092" 6 56.73752973 "Chr6_156469850"
"8093" 6 56.89663393 "Chr6_156908625"
"8094" 6 57.01515047 "Chr6_157235468"
"8095" 6 57.03700134 "Chr6_157295728"
"8096" 6 57.87239818 "Chr6_159599572"
"8097" 6 58.10277373 "Chr6_160234898"
"8098" 6 58.2281251 "Chr6_160580590"
"8099" 6 58.26339291 "Chr6_160677851"
"8100" 6 58.26339653 "Chr6_160677861"
"8101" 6 58.26362715 "Chr6_160678497"
"8102" 6 58.33599649 "Chr6_160878076"
"8103" 6 58.45810033 "Chr6_161214812"
"8104" 6 58.4581054 "Chr6_161214826"
"8105" 6 58.67557059 "Chr6_161814548"
"8106" 6 58.67557675 "Chr6_161814565"
"8107" 6 58.67558183 "Chr6_161814579"
"8108" 6 58.90507479 "Chr6_162447471"
"8109" 6 58.90507805 "Chr6_162447480"
"8110" 6 58.90508675 "Chr6_162447504"
"8111" 6 58.97663478 "Chr6_162644818"
"8112" 6 59.120216 "Chr6_163040784"
"8113" 6 59.22260872 "Chr6_163323161"
"8114" 6 59.22261525 "Chr6_163323179"
"8115" 6 59.26141234 "Chr6_163430173"
"8116" 6 59.45597544 "Chr6_163966736"
"8117" 6 59.45597581 "Chr6_163966737"
"8118" 6 59.45598342 "Chr6_163966758"
"8119" 6 59.67332423 "Chr6_164566137"
"8120" 6 59.67333112 "Chr6_164566156"
"8121" 6 59.68137018 "Chr6_164588326"
"8122" 6 59.72375603 "Chr6_164705217"
"8123" 6 59.77106974 "Chr6_164835698"
"8124" 6 59.8391766 "Chr6_165023522"
"8125" 6 59.83918095 "Chr6_165023534"
"8126" 6 59.83919799 "Chr6_165023581"
"8127" 6 59.88604394 "Chr6_165152772"
"8128" 6 59.88604611 "Chr6_165152778"
"8129" 6 59.95081333 "Chr6_165331392"
"8130" 6 59.9508137 "Chr6_165331393"
"8131" 6 59.95081841 "Chr6_165331406"
"8132" 6 59.95082276 "Chr6_165331418"
"8133" 6 59.95082312 "Chr6_165331419"
"8134" 6 60.02199222 "Chr6_165527688"
"8135" 6 60.02853915 "Chr6_165545743"
"8136" 6 60.12322133 "Chr6_165806856"
"8137" 6 60.12323837 "Chr6_165806903"
"8138" 6 60.13477698 "Chr6_165838724"
"8139" 6 60.13560047 "Chr6_165840995"
"8140" 6 60.35396456 "Chr6_166443196"
"8141" 6 60.35397073 "Chr6_166443213"
"8142" 6 60.35397145 "Chr6_166443215"
"8143" 6 60.35398088 "Chr6_166443241"
"8144" 6 60.41577325 "Chr6_166613651"
"8145" 6 60.43157434 "Chr6_166657227"
"8146" 6 60.43157652 "Chr6_166657233"
"8147" 6 60.43157688 "Chr6_166657234"
"8148" 6 60.43158014 "Chr6_166657243"
"8149" 6 60.52851776 "Chr6_166924576"
"8150" 6 60.60577 "Chr6_167137621"
"8151" 6 60.60577218 "Chr6_167137627"
"8152" 6 60.6057787 "Chr6_167137645"
"8153" 6 60.60578414 "Chr6_167137660"
"8154" 6 60.66100457 "Chr6_167289946"
"8155" 6 60.66160142 "Chr6_167291592"
"8156" 6 60.66161955 "Chr6_167291642"
"8157" 6 60.66162354 "Chr6_167291653"
"8158" 6 60.66162826 "Chr6_167291666"
"8159" 6 61.0771162 "Chr6_168437492"
"8160" 6 61.07713325 "Chr6_168437539"
"8161" 6 61.18923557 "Chr6_168746693"
"8162" 6 61.18951805 "Chr6_168747472"
"8163" 6 61.18953763 "Chr6_168747526"
"8164" 6 61.20426866 "Chr6_168788151"
"8165" 6 61.21289225 "Chr6_168811933"
"8166" 6 61.21289334 "Chr6_168811936"
"8167" 6 61.2128937 "Chr6_168811937"
"8168" 6 61.21289479 "Chr6_168811940"
"8169" 6 61.21289769 "Chr6_168811948"
"8170" 6 61.21289841 "Chr6_168811950"
"8171" 6 61.21290893 "Chr6_168811979"
"8172" 6 61.52571226 "Chr6_169674623"
"8173" 6 61.52572168 "Chr6_169674649"
"8174" 6 61.58492356 "Chr6_169837915"
"8175" 6 61.58493553 "Chr6_169837948"
"8176" 6 61.59661339 "Chr6_169870153"
"8177" 6 61.59682878 "Chr6_169870747"
"8178" 6 61.59683603 "Chr6_169870767"
"8179" 6 61.59684183 "Chr6_169870783"
"8180" 6 61.59685053 "Chr6_169870807"
"8181" 6 61.60183751 "Chr6_169884560"
"8182" 6 61.66715263 "Chr6_170064685"
"8183" 6 61.92745765 "Chr6_170782550"
"8184" 6 62.00604031 "Chr6_170999264"
"8185" 6 62.00604212 "Chr6_170999269"
"8186" 6 62.43095285 "Chr6_172171081"
"8187" 6 62.47318168 "Chr6_172287539"
"8188" 6 62.51137068 "Chr6_172392856"
"8189" 6 62.51137249 "Chr6_172392861"
"8190" 6 62.54784779 "Chr6_172493452"
"8191" 6 62.56040606 "Chr6_172528085"
"8192" 6 62.56041005 "Chr6_172528096"
"8193" 6 62.63668035 "Chr6_172738433"
"8194" 6 62.96462881 "Chr6_173642844"
"8195" 6 62.96463425 "Chr6_173642859"
"8196" 6 62.96551321 "Chr6_173645283"
"8197" 6 63.11941758 "Chr6_174069718"
"8198" 6 63.34268489 "Chr6_174685441"
"8199" 6 63.3426983 "Chr6_174685478"
"8200" 6 63.36682383 "Chr6_174752011"
"8201" 6 63.55442265 "Chr6_175269368"
"8202" 6 63.63551022 "Chr6_175492990"
"8203" 6 63.67692245 "Chr6_175607196"
"8204" 6 63.67915867 "Chr6_175613363"
"8205" 6 63.67916048 "Chr6_175613368"
"8206" 6 63.67917535 "Chr6_175613409"
"8207" 6 63.67917716 "Chr6_175613414"
"8208" 6 63.7071547 "Chr6_175690570"
"8209" 6 63.71514989 "Chr6_175712619"
"8210" 6 63.71515641 "Chr6_175712637"
"8211" 6 63.7489067 "Chr6_175805713"
"8212" 6 63.90162751 "Chr6_176226884"
"8213" 6 63.94702519 "Chr6_176352081"
"8214" 6 63.94702918 "Chr6_176352092"
"8215" 6 63.94703063 "Chr6_176352096"
"8216" 6 63.94703933 "Chr6_176352120"
"8217" 6 64.13972955 "Chr6_176883518"
"8218" 6 64.13973499 "Chr6_176883533"
"8219" 6 64.13975022 "Chr6_176883575"
"8220" 6 64.44158242 "Chr6_177715963"
"8221" 6 64.44968276 "Chr6_177738302"
"8222" 6 64.6872467 "Chr6_178393452"
"8223" 6 64.70468642 "Chr6_178441547"
"8224" 6 64.73963514 "Chr6_178537928"
"8225" 6 64.83635881 "Chr6_178804671"
"8226" 6 64.83635917 "Chr6_178804672"
"8227" 6 64.83807686 "Chr6_178809409"
"8228" 6 65.05760565 "Chr6_179414822"
"8229" 6 65.22634331 "Chr6_179880164"
"8230" 6 65.37664333 "Chr6_180294659"
"8231" 6 65.6187863 "Chr6_180962437"
"8232" 6 66.04111779 "Chr6_182127136"
"8233" 6 66.04113882 "Chr6_182127194"
"8234" 6 66.22084108 "Chr6_182622774"
"8235" 6 66.22085631 "Chr6_182622816"
"8236" 6 66.22115473 "Chr6_182623639"
"8237" 6 66.25596892 "Chr6_182719649"
